stock,qtr,eps,price,pe
ABSLAMC.NS,2023-09-30,6.18,413.9883728027344,66.98840983863016
ABSLAMC.NS,2023-12-31,7.27,448.0697326660156,61.63270050426625
ABSLAMC.NS,2024-03-31,7.23,434.3703308105469,60.07888392953622
ABSLAMC.NS,2024-06-30,8.18,603.4884033203125,73.77608842546609
ABSLAMC.NS,2024-09-30,8.41,699.7711181640625,83.20702950821195
ABSLAMC.NS,2024-12-31,7.78,814.3720092773438,104.67506545981281
ABSLAMC.NS,2025-03-31,7.91,619.672119140625,78.34034375987673
ABSLAMC.NS,2025-06-30,9.6,778.4588012695312,81.08945846557617
ABSLAMC.NS,2025-09-30,8.36,791.5,94.67703349282297
ABSLAMC.NS,2025-12-31,9.33,805.25,86.30760986066453
ACC.NS,2022-12-31,6.03,2412.542724609375,400.0900040811567
ACC.NS,2023-03-31,12.55,1647.358642578125,131.26363685881472
ACC.NS,2023-06-30,24.82,1792.1151123046875,72.20447672460465
ACC.NS,2023-09-30,20.65,1998.457275390625,96.7775920286017
ACC.NS,2023-12-31,28.63,2196.09326171875,76.70601682566364
ACC.NS,2024-03-31,50.23,2474.62109375,49.26579919868605
ACC.NS,2024-06-30,19.15,2608.5205078125,136.2151701207572
ACC.NS,2024-09-30,10.63,2503.344970703125,235.49811577639932
ACC.NS,2024-12-31,58.14,2044.2481689453125,35.16078721956162
ACC.NS,2025-03-31,39.99,1934.83984375,48.383091866716676
ACC.NS,2025-06-30,19.99,1917.199951171875,95.90795153436093
ACC.NS,2025-09-30,59.6,1824.699951171875,30.615770992816692
ACC.NS,2025-12-31,21.52,1737.699951171875,80.7481389949756
ACCELYA.NS,2022-12-31,16.89,1223.875,72.46151568975725
ACCELYA.NS,2023-03-31,24.31,1052.1112060546875,43.27894718447913
ACCELYA.NS,2023-06-30,21.51,1142.037109375,53.0933105241748
ACCELYA.NS,2023-09-30,21.12,1406.6824951171875,66.60428480668502
ACCELYA.NS,2023-12-31,20.72,1243.9205322265625,60.0347747213592
ACCELYA.NS,2024-03-31,0.13,1496.708740234375,11513.144155649037
ACCELYA.NS,2024-06-30,20.9,1540.66796875,73.71617075358853
ACCELYA.NS,2024-09-30,21.75,1667.7802734375,76.67955280172414
ACCELYA.NS,2024-12-31,21.68,1339.71875,61.79514529520295
ACCELYA.NS,2025-03-31,20.27,1194.9090576171875,58.94963283755242
ACCELYA.NS,2025-06-30,22.75,1333.365966796875,58.60949304601648
ACCELYA.NS,2025-09-30,19.84,1384.7578125,69.79626071068549
ACCELYA.NS,2025-12-31,9.34,1265.46875,135.48915952890792
ACCURACY.NS,2022-12-31,-0.01,16.790000915527344,
ACCURACY.NS,2023-03-31,0.38,13.25,34.868421052631575
ACCURACY.NS,2023-06-30,-0.25,11.399999618530273,
ACCURACY.NS,2023-09-30,-0.14,8.300000190734863,
ACCURACY.NS,2023-12-31,-0.19,9.649999618530273,
ACCURACY.NS,2024-03-31,0.61,9.899999618530273,16.229507571361104
ACCURACY.NS,2024-06-30,0.16,12.989999771118164,81.18749856948853
ACCURACY.NS,2024-09-30,0.03,10.84000015258789,361.3333384195964
ACCURACY.NS,2024-12-31,0.06,10.260000228881836,171.00000381469727
ACCURACY.NS,2025-03-31,0.05,7.460000038146973,149.20000076293945
ACCURACY.NS,2025-06-30,0.03,8.649999618530273,288.3333206176758
ACCURACY.NS,2025-09-30,0.04,7.050000190734863,176.25000476837158
ACCURACY.NS,2025-12-31,0.05,5.769999980926514,115.39999961853027
ACE.NS,2022-12-31,3.9,302.3371276855469,77.52234043219151
ACE.NS,2023-03-31,4.0,404.8739929199219,101.21849822998047
ACE.NS,2023-06-30,5.67,487.65972900390625,86.00700687899581
ACE.NS,2023-09-30,6.21,685.9474487304688,110.45852636561493
ACE.NS,2023-12-31,7.41,826.0760498046875,111.48124828673245
ACE.NS,2024-03-31,8.27,1421.3609619140625,171.86952381064845
ACE.NS,2024-06-30,7.07,1481.3875732421875,209.53148136381716
ACE.NS,2024-09-30,7.96,1385.7939453125,174.0947167478015
ACE.NS,2024-12-31,9.38,1504.19140625,160.36155716950958
ACE.NS,2025-03-31,9.96,1254.4241943359375,125.94620425059613
ACE.NS,2025-06-30,8.21,1216.006103515625,148.1128018898447
ACE.NS,2025-09-30,7.56,1072.5999755859375,141.87830364893355
ACE.NS,2025-12-31,9.78,946.6500244140625,96.79448102393278
ACEINTEG.NS,2022-09-30,0.39,37.0,94.87179487179486
ACEINTEG.NS,2022-12-31,0.05,54.25,1085.0
ACEINTEG.NS,2023-03-31,0.24,34.099998474121094,142.08332697550458
ACEINTEG.NS,2023-06-30,0.03,37.29999923706055,1243.3333079020183
ACEINTEG.NS,2023-09-30,-0.19,35.599998474121094,
ACEINTEG.NS,2023-12-31,-0.16,40.5,
ACEINTEG.NS,2024-03-31,0.73,30.799999237060547,42.19177977679527
ACEINTEG.NS,2024-06-30,0.05,33.7599983215332,675.1999664306641
ACEINTEG.NS,2024-09-30,-0.01,36.619998931884766,
ACEINTEG.NS,2024-12-31,-0.21,30.989999771118164,
ACEINTEG.NS,2025-03-31,-1.35,21.850000381469727,
ACI.NS,2022-12-31,7.97,518.721435546875,65.0842453634724
ACI.NS,2023-03-31,11.09,641.14453125,57.81285223174031
ACI.NS,2023-06-30,7.63,528.578369140625,69.27632623075033
ACI.NS,2023-09-30,5.36,583.1776123046875,108.80179334042677
ACI.NS,2023-12-31,8.23,644.65625,78.330042527339
ACI.NS,2024-03-31,4.67,664.8263549804688,142.36110385020746
ACI.NS,2024-06-30,3.64,665.7836303710938,182.9075907612895
ACI.NS,2024-09-30,1.28,718.3297729492188,561.1951351165771
ACI.NS,2024-12-31,3.89,666.3309936523438,171.29331456358452
ACI.NS,2025-03-31,4.34,515.4100952148438,118.75808645503312
ACI.NS,2025-06-30,3.26,632.5999755859375,194.049072265625
ACI.NS,2025-09-30,2.36,689.2999877929688,292.0762660139698
ACI.NS,2025-12-31,1.91,557.1500244140625,291.70158346285996
ACL.NS,2022-12-31,-1.96,118.0,
ACL.NS,2023-03-31,121.73,99.0,0.8132752813603877
ACL.NS,2023-06-30,-2.68,85.69999694824219,
ACL.NS,2023-09-30,-0.11,97.3499984741211,
ACL.NS,2023-12-31,-2.3,108.94999694824219,
ACL.NS,2024-03-31,-2.04,77.75,
ACL.NS,2024-06-30,-2.56,97.3499984741211,
ACL.NS,2024-09-30,-3.78,86.19000244140625,
ACL.NS,2024-12-31,-4.74,85.08000183105469,
ACL.NS,2025-03-31,-5.41,49.13999938964844,
ACL.NS,2025-06-30,-3.21,66.81999969482422,
ACL.NS,2025-09-30,-4.55,84.05000305175781,
ACL.NS,2025-12-31,-4.79,66.5199966430664,
ACMESOLAR.NS,2023-06-30,7.88,,
ACMESOLAR.NS,2023-09-30,3.7,,
ACMESOLAR.NS,2023-12-31,4.26,,
ACMESOLAR.NS,2024-03-31,50.97,,
ACMESOLAR.NS,2024-06-30,0.03,,
ACMESOLAR.NS,2024-09-30,0.29,,
ACMESOLAR.NS,2024-12-31,1.85,235.21737670898438,127.14452795080236
ACMESOLAR.NS,2025-03-31,2.04,191.62754821777344,93.9350726557713
ACMESOLAR.NS,2025-06-30,2.16,248.98052978515625,115.26876378942418
ACMESOLAR.NS,2025-09-30,1.9,276.75604248046875,145.6610749897204
ACMESOLAR.NS,2025-12-31,1.88,237.28085327148438,126.21321982525765
ACUTAAS.NS,2022-12-31,3.06,,
ACUTAAS.NS,2023-03-31,3.73,,
ACUTAAS.NS,2023-06-30,2.71,,
ACUTAAS.NS,2023-09-30,-2.55,,
ACUTAAS.NS,2023-12-31,2.27,,
ACUTAAS.NS,2024-03-31,3.41,,
ACUTAAS.NS,2024-06-30,1.71,,
ACUTAAS.NS,2024-09-30,4.56,,
ACUTAAS.NS,2024-12-31,5.49,,
ACUTAAS.NS,2025-03-31,7.63,,
ACUTAAS.NS,2025-06-30,5.41,1143.2359619140625,211.31903177709103
ACUTAAS.NS,2025-09-30,8.82,1317.800048828125,149.41043637507084
ACUTAAS.NS,2025-12-31,13.19,1704.9000244140625,129.25701473950437
ADANIENSOL.NS,2022-12-31,4.26,,
ADANIENSOL.NS,2023-03-31,3.49,,
ADANIENSOL.NS,2023-06-30,1.57,,
ADANIENSOL.NS,2023-09-30,2.47,810.25,328.03643724696354
ADANIENSOL.NS,2023-12-31,2.91,1045.75,359.36426116838487
ADANIENSOL.NS,2024-03-31,3.24,1026.699951171875,316.88270097897373
ADANIENSOL.NS,2024-06-30,-7.39,997.3499755859375,
ADANIENSOL.NS,2024-09-30,5.62,1009.6500244140625,179.65302925517125
ADANIENSOL.NS,2024-12-31,4.68,806.2000122070312,172.26495987329727
ADANIENSOL.NS,2025-03-31,5.39,872.0,161.78107606679035
ADANIENSOL.NS,2025-06-30,4.27,881.75,206.49882903981268
ADANIENSOL.NS,2025-09-30,4.44,872.25,196.45270270270268
ADANIENSOL.NS,2025-12-31,4.6,1027.3499755859375,223.33695121433425
ADANIENT.NS,2022-12-31,6.42,3853.064453125,600.1658026674455
ADANIENT.NS,2023-03-31,5.66,1748.052001953125,308.8431098857111
ADANIENT.NS,2023-06-30,5.28,2384.77880859375,451.6626531427557
ADANIENT.NS,2023-09-30,1.78,2411.760986328125,1354.921902431531
ADANIENT.NS,2023-12-31,14.79,2846.425537109375,192.4560877017833
ADANIENT.NS,2024-03-31,3.53,3194.26708984375,904.891526867918
ADANIENT.NS,2024-06-30,11.39,3175.57568359375,278.80383525845036
ADANIENT.NS,2024-09-30,13.64,3134.29638671875,229.78712512600805
ADANIENT.NS,2024-12-31,0.45,2527.39697265625,5616.437717013889
ADANIENT.NS,2025-03-31,29.74,2314.652587890625,77.82960954575067
ADANIENT.NS,2025-06-30,5.68,2619.39990234375,461.1619546379842
ADANIENT.NS,2025-09-30,24.74,2505.89990234375,101.2894059152688
ADANIENT.NS,2025-12-31,43.53,2239.699951171875,51.45187115028428
ADANIGREEN.NS,2022-12-31,0.65,1931.800048828125,2972.0000751201924
ADANIGREEN.NS,2023-03-31,3.21,881.1500244140625,274.5015652380257
ADANIGREEN.NS,2023-06-30,2.03,945.9000244140625,465.9606031596367
ADANIGREEN.NS,2023-09-30,2.35,987.1500244140625,420.0638401761968
ADANIGREEN.NS,2023-12-31,1.62,1597.0,985.8024691358024
ADANIGREEN.NS,2024-03-31,0.95,1835.1500244140625,1931.7368678042765
ADANIGREEN.NS,2024-06-30,2.82,1788.800048828125,634.3262584496897
ADANIGREEN.NS,2024-09-30,1.74,1902.699951171875,1093.505719064296
ADANIGREEN.NS,2024-12-31,3.11,1040.699951171875,334.63020938002416
ADANIGREEN.NS,2025-03-31,1.45,948.6500244140625,654.2413961476293
ADANIGREEN.NS,2025-06-30,4.39,1025.5999755859375,233.62186232025914
ADANIGREEN.NS,2025-09-30,3.54,1026.8499755859375,290.0706145722987
ADANIGREEN.NS,2025-12-31,-0.25,1015.0999755859375,
ADANIPORTS.NS,2022-12-31,6.09,805.2474365234375,132.2245380169848
ADANIPORTS.NS,2023-03-31,5.36,621.9727172851562,116.03968606066347
ADANIPORTS.NS,2023-06-30,9.79,727.6361694335938,74.32442997278793
ADANIPORTS.NS,2023-09-30,8.09,817.6468505859375,101.06883196365112
ADANIPORTS.NS,2023-12-31,10.22,1015.0354614257812,99.31853829997858
ADANIPORTS.NS,2024-03-31,9.44,1329.6484375,140.85258871822035
ADANIPORTS.NS,2024-06-30,14.41,1470.943603515625,102.07797387339521
ADANIPORTS.NS,2024-09-30,11.32,1441.1883544921875,127.31345887740171
ADANIPORTS.NS,2024-12-31,11.67,1225.139404296875,104.9819540957048
ADANIPORTS.NS,2025-03-31,13.95,1177.2225341796875,84.38871212757617
ADANIPORTS.NS,2025-06-30,15.34,1450.199951171875,94.53715457443775
ADANIPORTS.NS,2025-09-30,14.39,1403.5,97.53300903405142
ADANIPORTS.NS,2025-12-31,13.25,1469.800048828125,110.92830557193396
ADANIPOWER.NS,2022-12-31,0.0,59.90999984741211,
ADANIPOWER.NS,2023-03-31,2.72,38.31999969482422,14.088235181920668
ADANIPOWER.NS,2023-06-30,4.54,49.970001220703125,11.006608198392758
ADANIPOWER.NS,2023-09-30,3.42,75.48999786376953,22.073098790575887
ADANIPOWER.NS,2023-12-31,1.42,105.02999877929688,73.96478787274428
ADANIPOWER.NS,2024-03-31,1.42,106.76000213623047,75.18310009593695
ADANIPOWER.NS,2024-06-30,2.03,143.72000122070312,70.79803015798184
ADANIPOWER.NS,2024-09-30,1.73,131.22999572753906,75.85548885984917
ADANIPOWER.NS,2024-12-31,1.59,105.88999938964844,66.59748389286065
ADANIPOWER.NS,2025-03-31,1.37,101.86000061035156,74.35036540901574
ADANIPOWER.NS,2025-06-30,1.76,117.1500015258789,66.56250086697665
ADANIPOWER.NS,2025-09-30,1.53,144.64999389648438,94.54247967090483
ADANIPOWER.NS,2025-12-31,1.29,142.99000549316406,110.84496549857678
ADFFOODS.NS,2022-12-31,1.69,150.74560546875,89.19858311760355
ADFFOODS.NS,2023-03-31,1.49,143.75868225097656,96.48233708119233
ADFFOODS.NS,2023-06-30,1.37,180.9449920654297,132.07663654410925
ADFFOODS.NS,2023-09-30,1.37,203.21131896972656,148.3294299049099
ADFFOODS.NS,2023-12-31,1.76,197.6736297607422,112.31456236405806
ADFFOODS.NS,2024-03-31,2.35,182.6616973876953,77.72838186710439
ADFFOODS.NS,2024-06-30,1.37,238.87745666503906,174.36310705477302
ADFFOODS.NS,2024-09-30,1.79,262.4833984375,146.63877007681563
ADFFOODS.NS,2024-12-31,1.71,294.3883361816406,172.1569217436495
ADFFOODS.NS,2025-03-31,1.5,234.13795471191406,156.09196980794272
ADFFOODS.NS,2025-06-30,1.39,270.8332824707031,194.84408810841953
ADFFOODS.NS,2025-09-30,2.4,220.4342041015625,91.84758504231772
ADFFOODS.NS,2025-12-31,2.04,203.9499969482422,99.97548870011872
ADL.NS,2022-12-31,0.31,64.94999694824219,209.51611918787802
ADL.NS,2023-03-31,0.22,59.79999923706055,271.8181783502752
ADL.NS,2023-06-30,-0.83,76.9000015258789,
ADL.NS,2023-09-30,0.4,76.55000305175781,191.37500762939453
ADL.NS,2023-12-31,0.2,92.0999984741211,460.49999237060547
ADL.NS,2024-03-31,0.27,81.05000305175781,300.1851964879919
ADL.NS,2024-06-30,-0.4,94.70999908447266,
ADL.NS,2024-09-30,0.47,104.95999908447266,223.3191469882397
ADL.NS,2024-12-31,0.02,97.22000122070312,4861.000061035156
ADL.NS,2025-03-31,0.0,79.43000030517578,
ADL.NS,2025-06-30,-0.25,91.18000030517578,
ADL.NS,2025-09-30,0.25,83.33000183105469,333.32000732421875
ADL.NS,2025-12-31,0.04,76.0999984741211,1902.4999618530273
ADOR.NS,2022-06-30,7.66,635.0287475585938,82.90192526874591
ADOR.NS,2022-09-30,7.34,885.5194091796875,120.64297127788659
ADOR.NS,2022-12-31,12.03,820.967529296875,68.2433523937552
ADOR.NS,2023-09-30,19.08,1071.76611328125,56.172228159394656
ADOR.NS,2023-12-31,13.76,1465.082763671875,106.47403805754905
ADOR.NS,2024-03-31,18.66,1327.84326171875,71.15987469017952
ADOR.NS,2024-06-30,14.6,1386.447509765625,94.962158203125
ADOR.NS,2024-09-30,4.93,1348.686767578125,273.56729565479213
ADOR.NS,2024-12-31,8.85,1086.275634765625,122.74300957803673
ADOR.NS,2025-03-31,10.39,821.6549682617188,79.08132514549747
ADOR.NS,2025-06-30,-2.27,1002.1607055664062,
ADOR.NS,2025-09-30,14.37,964.4500122070312,67.1155192906772
ADOR.NS,2025-12-31,15.35,1065.0,69.38110749185668
ADROITINFO.NS,2022-12-31,0.21,17.569507598876953,83.66432189941406
ADROITINFO.NS,2023-03-31,-0.37,13.794532775878906,
ADROITINFO.NS,2023-06-30,0.08,12.453886985778809,155.6735873222351
ADROITINFO.NS,2023-09-30,-0.13,16.899185180664062,
ADROITINFO.NS,2023-12-31,0.29,15.4879789352417,53.40682391462655
ADROITINFO.NS,2024-03-31,0.34,14.899999618530273,43.82352828979492
ADROITINFO.NS,2024-06-30,0.2,18.1200008392334,90.60000419616699
ADROITINFO.NS,2024-09-30,0.18,18.940000534057617,105.22222518920898
ADROITINFO.NS,2024-12-31,0.22,19.010000228881836,86.40909194946289
ADROITINFO.NS,2025-03-31,-0.15,11.039999961853027,
ADROITINFO.NS,2025-06-30,0.16,11.039999961853027,68.99999976158142
ADROITINFO.NS,2025-09-30,0.14,10.470000267028809,74.78571619306291
ADROITINFO.NS,2025-12-31,0.28,10.34000015258789,36.92857197352818
ADSL.NS,2022-12-31,3.53,88.378662109375,25.036448189624647
ADSL.NS,2023-03-31,-6.81,73.35090637207031,
ADSL.NS,2023-06-30,1.56,109.34986877441406,70.09606972718849
ADSL.NS,2023-09-30,2.08,128.70701599121094,61.87837307269756
ADSL.NS,2023-12-31,2.12,133.728515625,63.07948850235849
ADSL.NS,2024-03-31,2.55,135.6786346435547,53.207307703354786
ADSL.NS,2024-06-30,1.88,178.15196228027344,94.76168206397524
ADSL.NS,2024-09-30,2.08,265.1256408691406,127.46425041785606
ADSL.NS,2024-12-31,3.15,230.46292114257812,73.16283210875497
ADSL.NS,2025-03-31,-1.35,185.2442626953125,
ADSL.NS,2025-06-30,2.56,178.9303436279297,69.89466547966003
ADSL.NS,2025-09-30,2.73,178.47000122070312,65.37362682077037
ADSL.NS,2025-12-31,2.46,151.89999389648438,61.747964998570886
ADVAIT.NS,2022-12-31,2.69,,
ADVAIT.NS,2023-03-31,3.43,,
ADVAIT.NS,2023-06-30,1.44,,
ADVAIT.NS,2023-09-30,5.39,,
ADVAIT.NS,2023-12-31,7.54,,
ADVAIT.NS,2024-03-31,7.09,,
ADVAIT.NS,2024-06-30,5.33,,
ADVAIT.NS,2024-09-30,4.02,,
ADVAIT.NS,2024-12-31,9.06,,
ADVAIT.NS,2025-03-31,10.5,,
ADVAIT.NS,2025-06-30,7.73,,
ADVAIT.NS,2025-09-30,8.78,,
ADVAIT.NS,2025-12-31,15.17,,
ADVANCE.NS,2024-06-30,16.04,,
ADVANCE.NS,2024-09-30,31.6,,
ADVANCE.NS,2024-12-31,6.18,,
ADVANCE.NS,2025-03-31,0.32,,
ADVANCE.NS,2025-06-30,1.99,,
ADVANCE.NS,2025-09-30,3.53,,
ADVANCE.NS,2025-12-31,0.47,122.79000091552734,261.2553210968667
ADVANIHOTR.NS,2006-03-31,0.43,,
ADVANIHOTR.NS,2006-06-30,0.15,,
ADVANIHOTR.NS,2006-09-30,-0.09,,
ADVANIHOTR.NS,2006-12-31,0.38,,
ADVANIHOTR.NS,2007-03-31,0.67,,
ADVANIHOTR.NS,2007-06-30,0.25,22.682226181030273,90.7289047241211
ADVANIHOTR.NS,2007-09-30,-0.06,29.603717803955078,
ADVANIHOTR.NS,2007-12-31,0.17,35.72993087768555,210.17606398638554
ADVANIHOTR.NS,2008-03-31,0.9,34.816707611083984,38.6852306789822
ADVANIHOTR.NS,2008-06-30,0.43,26.17289924621582,60.86720754933912
ADVANIHOTR.NS,2008-09-30,-0.52,17.84807586669922,
ADVANIHOTR.NS,2008-12-31,0.19,12.729459762573242,66.99715664512233
ADVANIHOTR.NS,2009-03-31,0.22,11.004080772399902,50.0185489654541
ADVENTHTL.NS,2024-09-30,-5290.0,,
ADVENTHTL.NS,2024-12-31,5175.0,,
ADVENTHTL.NS,2025-06-30,16255.0,,
ADVENTHTL.NS,2025-09-30,0.06,,
ADVENTHTL.NS,2025-12-31,5.28,223.58999633789062,42.346590215509586
ADVENZYMES.NS,2022-12-31,2.63,267.5502624511719,101.7301378141338
ADVENZYMES.NS,2023-03-31,2.87,221.0529022216797,77.02191715041104
ADVENZYMES.NS,2023-06-30,2.58,270.1033935546875,104.69123781189438
ADVENZYMES.NS,2023-09-30,3.08,310.7628479003906,100.89702853908786
ADVENZYMES.NS,2023-12-31,3.74,363.9464111328125,97.31187463444184
ADVENZYMES.NS,2024-03-31,2.53,337.86370849609375,133.5429677850173
ADVENZYMES.NS,2024-06-30,3.05,374.0772399902344,122.64827540663423
ADVENZYMES.NS,2024-09-30,2.94,494.2362060546875,168.1075530798257
ADVENZYMES.NS,2024-12-31,3.37,342.3487548828125,101.58716762101261
ADVENZYMES.NS,2025-03-31,2.37,274.6357421875,115.88005999472573
ADVENZYMES.NS,2025-06-30,3.57,320.3649597167969,89.73808395428485
ADVENZYMES.NS,2025-09-30,3.87,325.70001220703125,84.1602098726179
ADVENZYMES.NS,2025-12-31,3.8,302.25,79.53947368421053
AEGISLOG.NS,2022-12-31,3.57,,
AEGISLOG.NS,2023-03-31,4.01,,
AEGISLOG.NS,2023-06-30,3.3,,
AEGISLOG.NS,2023-09-30,3.62,,
AEGISLOG.NS,2023-12-31,3.71,,
AEGISLOG.NS,2024-03-31,5.59,,
AEGISLOG.NS,2024-06-30,3.75,863.6822509765625,230.31526692708334
AEGISLOG.NS,2024-09-30,3.59,755.9260864257812,210.5643694779335
AEGISLOG.NS,2024-12-31,3.54,811.3873901367188,229.20547743975106
AEGISLOG.NS,2025-03-31,8.02,796.9901733398438,99.37533333414511
AEGISLOG.NS,2025-06-30,3.74,769.6063842773438,205.77710809554645
AEGISLOG.NS,2025-09-30,5.12,765.75,149.560546875
AEGISLOG.NS,2025-12-31,5.04,717.5999755859375,142.38094753689236
AEGISVOPAK.NS,2024-06-30,234.36,,
AEGISVOPAK.NS,2024-09-30,0.23,,
AEGISVOPAK.NS,2024-12-31,0.38,,
AEGISVOPAK.NS,2025-03-31,0.42,,
AEGISVOPAK.NS,2025-06-30,0.43,245.3699951171875,570.6278956213663
AEGISVOPAK.NS,2025-09-30,0.49,260.4800109863281,531.5918591557717
AEGISVOPAK.NS,2025-12-31,0.56,249.35000610351562,445.26786804199213
AEPL.NS,2022-12-31,0.09,,
AEPL.NS,2023-03-31,0.35,,
AEPL.NS,2023-06-30,0.03,,
AEPL.NS,2023-09-30,0.05,,
AEPL.NS,2023-12-31,0.05,,
AEPL.NS,2024-03-31,0.02,,
AEPL.NS,2024-06-30,0.01,,
AEPL.NS,2024-09-30,0.03,,
AEPL.NS,2024-12-31,0.1,,
AEPL.NS,2025-03-31,0.15,,
AEPL.NS,2025-06-30,0.05,,
AEPL.NS,2025-09-30,0.14,,
AEPL.NS,2025-12-31,0.03,,
AEQUS.NS,2022-03-31,-4.5,,
AEQUS.NS,2023-03-31,-1.03,,
AEQUS.NS,2024-03-31,-3.07,,
AEQUS.NS,2025-03-31,-1.27,,
AEROENTER.NS,2022-12-31,0.83,,
AEROENTER.NS,2023-03-31,0.85,,
AEROENTER.NS,2023-06-30,5.73,,
AEROENTER.NS,2023-09-30,15.5,,
AEROENTER.NS,2023-12-31,1.06,,
AEROENTER.NS,2024-03-31,0.53,,
AEROENTER.NS,2024-06-30,1.16,,
AEROENTER.NS,2024-09-30,1.31,,
AEROENTER.NS,2024-12-31,1.24,,
AEROENTER.NS,2025-03-31,0.98,,
AEROENTER.NS,2025-06-30,0.9,102.9051284790039,114.33903164333768
AEROENTER.NS,2025-09-30,1.24,87.95999908447266,70.93548313263923
AEROENTER.NS,2025-12-31,1.42,85.36000061035156,60.112676486163075
AEROFLEX.NS,2022-12-31,2.25,,
AEROFLEX.NS,2023-03-31,1.1,,
AEROFLEX.NS,2023-06-30,0.97,,
AEROFLEX.NS,2023-09-30,0.9,152.2863006591797,169.20700073242188
AEROFLEX.NS,2023-12-31,0.7,154.5294647216797,220.75637817382812
AEROFLEX.NS,2024-03-31,0.78,121.0314712524414,155.1685528877454
AEROFLEX.NS,2024-06-30,0.96,159.717041015625,166.37191772460938
AEROFLEX.NS,2024-09-30,1.06,177.8006591796875,167.7364709242335
AEROFLEX.NS,2024-12-31,1.18,201.79566955566406,171.01327928446108
AEROFLEX.NS,2025-03-31,0.87,169.92214965820312,195.31281569908404
AEROFLEX.NS,2025-06-30,0.55,212.4501190185547,386.2729436700994
AEROFLEX.NS,2025-09-30,1.1,174.24000549316406,158.4000049937855
AEROFLEX.NS,2025-12-31,1.28,193.10000610351562,150.85937976837158
AERONEU.NS,2022-12-31,0.58,,
AERONEU.NS,2023-03-31,0.22,69.48863983154297,315.85745377974075
AERONEU.NS,2023-06-30,0.2,99.9800796508789,499.90039825439453
AERONEU.NS,2023-09-30,0.04,100.8499984741211,2521.2499618530273
AERONEU.NS,2023-12-31,0.02,127.0,6350.0
AERONEU.NS,2024-03-31,0.04,89.5999984741211,2239.9999618530273
AERONEU.NS,2024-06-30,0.11,92.94999694824219,844.9999722567471
AERONEU.NS,2024-09-30,0.1,85.6500015258789,856.5000152587891
AERONEU.NS,2024-12-31,0.0,86.08000183105469,
AERONEU.NS,2025-03-31,-0.14,78.76000213623047,
AERONEU.NS,2025-06-30,0.31,119.9000015258789,386.7741984705771
AERONEU.NS,2025-09-30,0.4,79.33999633789062,198.34999084472656
AERONEU.NS,2025-12-31,0.29,74.1500015258789,255.68966043406522
AETHER.NS,2022-12-31,2.81,839.1500244140625,298.62990192671265
AETHER.NS,2023-03-31,3.02,936.5499877929688,310.1158899976718
AETHER.NS,2023-06-30,2.25,1067.9000244140625,474.6222330729167
AETHER.NS,2023-09-30,2.77,968.4500122070312,349.6209430350293
AETHER.NS,2023-12-31,1.31,887.2999877929688,677.3282349564647
AETHER.NS,2024-03-31,-0.11,781.0,
AETHER.NS,2024-06-30,2.26,922.4500122070312,408.16372221550057
AETHER.NS,2024-09-30,2.63,931.0999755859375,354.0304089680371
AETHER.NS,2024-12-31,3.27,886.9500122070312,271.23853584312883
AETHER.NS,2025-03-31,3.79,831.0,219.26121372031662
AETHER.NS,2025-06-30,3.55,761.75,214.5774647887324
AETHER.NS,2025-09-30,4.07,751.9500122070312,184.75430275357033
AETHER.NS,2025-12-31,4.86,860.0999755859375,176.97530361850565
AFCONS.NS,2023-06-30,12.64,,
AFCONS.NS,2023-09-30,14.47,,
AFCONS.NS,2023-12-31,15.24,,
AFCONS.NS,2024-03-31,4.25,,
AFCONS.NS,2024-06-30,2.69,,
AFCONS.NS,2024-09-30,3.97,,
AFCONS.NS,2024-12-31,4.05,542.0253295898438,133.83341471354169
AFCONS.NS,2025-03-31,3.02,484.075439453125,160.28988061361756
AFCONS.NS,2025-06-30,3.74,434.822998046875,116.26283370237299
AFCONS.NS,2025-09-30,2.87,455.1000061035156,158.57143069808907
AFCONS.NS,2025-12-31,2.64,386.8999938964844,146.55302799109256
AFFLE.NS,2022-12-31,5.18,1082.75,209.02509652509653
AFFLE.NS,2023-03-31,4.68,987.0999755859375,210.9187982021234
AFFLE.NS,2023-06-30,4.97,1096.300048828125,220.58351083060867
AFFLE.NS,2023-09-30,5.01,1106.9000244140625,220.93812862556138
AFFLE.NS,2023-12-31,5.48,1306.0999755859375,238.33941160327325
AFFLE.NS,2024-03-31,6.24,1041.699951171875,166.93909473908252
AFFLE.NS,2024-06-30,6.18,1343.699951171875,217.42717656502833
